id,gender,masterCategory,categorical,articleType,baseColour,season,year,usage,productDisplayName,filename,link
46145,Women,Accessories,Jewellery,Necklace and Chains,Blue,Winter,2015.0,Casual,Adrika Blue & Red Necklace,fashion-product-images-dataset/fashion-dataset/images/46145.jpg,http://assets.myntassets.com/v1/images/style/properties/d443606fb00945a22c4c00d9a7ffe8a2_images.jpg
38206,Women,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Polaroid Women Sunglasses,fashion-product-images-dataset/fashion-dataset/images/38206.jpg,http://assets.myntassets.com/v1/images/style/properties/0fb47b0b939d53aa65b33d7448ce9c5c_images.jpg
51188,Women,Apparel,Innerwear,Bra,White,Fall,2012.0,Casual,Enamor White Bra,fashion-product-images-dataset/fashion-dataset/images/51188.jpg,http://assets.myntassets.com/v1/images/style/properties/Broken-size_9df400d4744d5cc09f09e8273a0ef227_images.jpg
20426,Women,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Baggit Women Hero Brush Brown Wallet,fashion-product-images-dataset/fashion-dataset/images/20426.jpg,http://assets.myntassets.com/v1/images/style/properties/23b75231f4378de742ef850ea07a8d68_images.jpg
50041,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Hanes Women Black Concealing Petals Underwire Moulded Bra,fashion-product-images-dataset/fashion-dataset/images/50041.jpg,http://assets.myntassets.com/v1/images/style/properties/Hanes-Women-Black-Bra_9be90f4538c63eeb5040d7e9cb234937_images.jpg
20486,Women,Accessories,Belts,Belts,Black,Winter,2015.0,Casual,Baggit Women Princy Gang Black Belt,fashion-product-images-dataset/fashion-dataset/images/20486.jpg,http://assets.myntassets.com/v1/images/style/properties/fc1be5282fbbc2f55924064df42f4522_images.jpg
55051,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,,Lakme Enrich Satins Lipstick 135,fashion-product-images-dataset/fashion-dataset/images/55051.jpg,http://assets.myntassets.com/assets/images/55051/2018/3/9/11520592183145-Lakme-Enrich-Satins-Lipstick-135-4901520592183109-1.jpg
55196,Women,Personal Care,Nails,Nail Polish,Gold,Spring,2017.0,Casual,Lakme Absolute Fast & Fabulous Gold Shimmer Nail Polish 01,fashion-product-images-dataset/fashion-dataset/images/55196.jpg,http://assets.myntassets.com/v1/images/style/properties/Lakme-Absolute-Fast---Fabulous-Gold-Shimmer-Nail-Polish-01_5ec6c16eb9634261479b4aadd6a78a72_images.jpg
48910,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant with Chain,fashion-product-images-dataset/fashion-dataset/images/48910.jpg,http://assets.myntassets.com/v1/images/style/properties/529a5fd9fb7279fb368a40efb95552cc_images.jpg
28236,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017.0,Casual,Secret Temptation Women Mystery Deo,fashion-product-images-dataset/fashion-dataset/images/28236.jpg,http://assets.myntassets.com/v1/images/style/properties/fc33401eab074c39ba1a642524e1bf87_images.jpg
15279,Men,Accessories,Socks,Socks,Black,Summer,2012.0,Sports,Nike Men Sports Black Socks,fashion-product-images-dataset/fashion-dataset/images/15279.jpg,http://assets.myntassets.com/v1/images/style/properties/3d528099fd551e64d09c156169db2d00_images.jpg
35563,Girls,Footwear,Sandal,Sandals,Gold,Summer,2012.0,Casual,Enroute Teens Gold Sandals,fashion-product-images-dataset/fashion-dataset/images/35563.jpg,http://assets.myntassets.com/v1/images/style/properties/e9107373dd124e17671b2a6d696e1312_images.jpg
41863,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Black Sandals,fashion-product-images-dataset/fashion-dataset/images/41863.jpg,http://assets.myntassets.com/v1/images/style/properties/c344637f93a0814b413a98ff80c542b2_images.jpg
28007,Men,Apparel,Innerwear,Trunk,Grey,Summer,2016.0,Casual,Jockey ZONE Men Grey Modern Trunks US19,fashion-product-images-dataset/fashion-dataset/images/28007.jpg,http://assets.myntassets.com/v1/images/style/properties/f40b231c09608944aecb544624189801_images.jpg
19055,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Aurelia Women Solid Black Kurta,fashion-product-images-dataset/fashion-dataset/images/19055.jpg,http://assets.myntassets.com/v1/images/style/properties/f499fe199f423a354b4e4b29f4d5e561_images.jpg
40221,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Provogue Men Black Leather Belt,fashion-product-images-dataset/fashion-dataset/images/40221.jpg,http://assets.myntassets.com/v1/images/style/properties/4788769091599bca8a59e22dffe78d33_images.jpg
23574,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Boss Men Soul Perfume,fashion-product-images-dataset/fashion-dataset/images/23574.jpg,http://assets.myntassets.com/v1/images/style/properties/4367216bffb121996bbcf08f90e6f581_images.jpg
37997,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Kelme Men Black Flip Flops,fashion-product-images-dataset/fashion-dataset/images/37997.jpg,http://assets.myntassets.com/v1/images/style/properties/03113d813584a7a8d2f9e15f11ac2b2d_images.jpg
6691,Unisex,Accessories,Socks,Socks,White,Summer,2011.0,Casual,Asics Unisex 2 Pairs 5 Toes SVS White Logo Black Red Socks,fashion-product-images-dataset/fashion-dataset/images/6691.jpg,http://assets.myntassets.com/v1/images/style/properties/b33ccf79e253721d491d6290fd0c1238_images.jpg
34607,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Hanes Men Black Briefs,fashion-product-images-dataset/fashion-dataset/images/34607.jpg,http://assets.myntassets.com/v1/images/style/properties/Hanes-Men-Black-Briefs_186c9a85110c3685b12c4f36018540f1_images.jpg
24657,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Casual,Levis Men Pack of 3 Casual Socks,fashion-product-images-dataset/fashion-dataset/images/24657.jpg,http://assets.myntassets.com/v1/images/style/properties/Levis-Men-Pack-of-3-Casual-Socks4b87d97c57a3ece12689dc611a0c590d_images.jpg
36026,Men,Accessories,Belts,Belts,Black,Fall,2012.0,Formal,OTLS Men Black & Brown Reversible Belt,fashion-product-images-dataset/fashion-dataset/images/36026.jpg,http://assets.myntassets.com/v1/images/style/properties/OTLS-Men-Black---Brown-Reversible-Belt_b5a01d8b481e76f6f3ea36927a6fe692_images.jpg
56063,Women,Personal Care,Lips,Lip Gloss,Red,Spring,2017.0,Casual,Colorbar Extra Durable Fun Lip Color 003,fashion-product-images-dataset/fashion-dataset/images/56063.jpg,http://assets.myntassets.com/assets/images/56063/2019/1/11/714f0963-5518-4d3b-8ff9-92d314b984171547191396131-Colorbar-Extra-Durable-Fun-Lip-Color-003-271547191396091-1.jpg
28893,Women,Apparel,Innerwear,Briefs,Black,Summer,2017.0,Casual,Enamor Women Black Regular-Rise Bikini Brief,fashion-product-images-dataset/fashion-dataset/images/28893.jpg,http://assets.myntassets.com/v1/images/style/properties/1fcf67df65a0965ecbc5089878022bc2_images.jpg
49154,Women,Personal Care,Makeup,Highlighter and Blush,Peach,Spring,2017.0,,Deborah Rame HiTech Blusher # 24,fashion-product-images-dataset/fashion-dataset/images/49154.jpg,http://assets.myntassets.com/v1/images/style/properties/Deborah-Rame-HiTech-Blusher--24_4a5f5045ba1f1682f2e434da2b1b07de_images.jpg
41880,Men,Footwear,Sandal,Sandals,Brown,Fall,2014.0,Casual,Estd. 1977 Men Brown Sandals,fashion-product-images-dataset/fashion-dataset/images/41880.jpg,http://assets.myntassets.com/v1/images/style/properties/ba13d66185639e9c588c38442c2a6aa8_images.jpg
13113,Men,Apparel,Bottomwear,Shorts,Khaki,Fall,2011.0,Casual,ADIDAS Men HT Khakhi Short,fashion-product-images-dataset/fashion-dataset/images/13113.jpg,http://assets.myntassets.com/v1/images/style/properties/56afd55140b6143ef8f109f9b36b20e4_images.jpg
30605,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,Nike Men Classic Jersey Grey Track Pants,fashion-product-images-dataset/fashion-dataset/images/30605.jpg,http://assets.myntassets.com/v1/images/style/properties/06d02e1ca27d01594edf4838fed8e85b_images.jpg
18946,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Casual,Levis Men Scottish Stripes Flat Knit Pack of 3 Socks,fashion-product-images-dataset/fashion-dataset/images/18946.jpg,http://assets.myntassets.com/v1/images/style/properties/Levis-Men-Scottish-Stripes-Flat-Knit-Pack-of-3-Socks_29a0d1aa26e2c77df7569e5ac04e95e5_images.jpg
5793,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,ADIDAS Men's Bike Olive Green T-shirt,fashion-product-images-dataset/fashion-dataset/images/5793.jpg,http://assets.myntassets.com/v1/images/style/properties/6795e4aaeb6465692b3058ed0d112c57_images.jpg
19137,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Lotto Men Sting II Brown Sandals,fashion-product-images-dataset/fashion-dataset/images/19137.jpg,http://assets.myntassets.com/v1/images/style/properties/430fd4f2ec16051148bdcebdc33abbe3_images.jpg
52834,Women,Accessories,Jewellery,Earrings,Turquoise Blue,Fall,2012.0,Ethnic,Adrika Women Black & Blue Earrings,fashion-product-images-dataset/fashion-dataset/images/52834.jpg,http://assets.myntassets.com/v1/images/style/properties/Adrika-Women-Turquoise-Blue-Earrings_4d2288e14a6593cb151ec54552c4d67d_images.jpg
10740,Unisex,Footwear,Flip Flops,Flip Flops,Green,Winter,2012.0,Casual,Disney Unisex Kids Pluto Green Flip Flops,fashion-product-images-dataset/fashion-dataset/images/10740.jpg,http://assets.myntassets.com/v1/images/style/properties/f7a1d103cda6cef75cfb0fcc865bb324_images.jpg
37989,Unisex,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,New Hide Unisex Black Antique Passport Holder,fashion-product-images-dataset/fashion-dataset/images/37989.jpg,http://assets.myntassets.com/v1/images/style/properties/04183e515e0a70828c9ff77bc7cfa027_images.jpg
7502,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,Nike Women As Classic Black Capri,fashion-product-images-dataset/fashion-dataset/images/7502.jpg,http://assets.myntassets.com/v1/images/style/properties/e829c4beea829f8f0c5d480b78af74d5_images.jpg
2894,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Ethnic Flat Multi Color Flats,fashion-product-images-dataset/fashion-dataset/images/2894.jpg,http://assets.myntassets.com/v1/images/style/properties/8b44911d694f7f00fe6bce3fb404f5df_images.jpg
36275,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink Night suits,fashion-product-images-dataset/fashion-dataset/images/36275.jpg,http://assets.myntassets.com/v1/images/style/properties/52354f60453e67cce8d41c1b39b345f2_images.jpg
42614,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Earrings & Pendant Set,fashion-product-images-dataset/fashion-dataset/images/42614.jpg,http://assets.myntassets.com/v1/images/style/properties/4067d54c1f9caba707a51d665ef0e38e_images.jpg
31897,Women,Apparel,Innerwear,Briefs,Green,Summer,2015.0,Casual,Heart 2 Heart Women Green Briefs H2H-1-2011,fashion-product-images-dataset/fashion-dataset/images/31897.jpg,http://assets.myntassets.com/v1/images/style/properties/26b215d493186a5aecc35992e038b8a3_images.jpg
47501,Unisex,Footwear,Shoes,Casual Shoes,Red,Fall,2012.0,Casual,Footfun Kids Unisex Red Shoes,fashion-product-images-dataset/fashion-dataset/images/47501.jpg,http://assets.myntassets.com/v1/images/style/properties/c10c4d27a1dfa714ac4ba401b38fcd88_images.jpg
56486,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,,Streetwear Berry Shine Nail Polish # 79,fashion-product-images-dataset/fashion-dataset/images/56486.jpg,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Berry-Shine-Nail-Polish--79_9a1a62ffa1613ffe90ff24310648c84d_images.jpg
26733,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,Reebok Men Chennai Super Kings Deo,fashion-product-images-dataset/fashion-dataset/images/26733.jpg,http://assets.myntassets.com/v1/images/style/properties/3ce4257ab93668af5e880009d91c4888_images.jpg
55433,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Revlon Women Siena Colorburst Lipstick 055,fashion-product-images-dataset/fashion-dataset/images/55433.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-Women-Siena-Colorburst-Lipstick-055_2d0357696287fe7f716ec79409ef932e_images.jpg
14966,Men,Accessories,Wallets,Wallets,Brown,Fall,2011.0,Formal,Newhide Antique Wallet,fashion-product-images-dataset/fashion-dataset/images/14966.jpg,http://assets.myntassets.com/v1/images/style/properties/b3f737208228a449964f5f34ed00c127_images.jpg
54484,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Hanes Men Pack of Two Premium Bikini Briefs,fashion-product-images-dataset/fashion-dataset/images/54484.jpg,http://assets.myntassets.com/v1/images/style/properties/Hanes-Men-Pack-of-2-Briefs_eef1737ee6df3f98deba62983fab36dd_images.jpg
43787,Women,Accessories,Jewellery,Earrings,Green,Summer,2012.0,Casual,Royal Diadem Green Earrings,fashion-product-images-dataset/fashion-dataset/images/43787.jpg,http://assets.myntassets.com/v1/images/style/properties/bd18ad3019172946ac744248b851f8b8_images.jpg
33121,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats,fashion-product-images-dataset/fashion-dataset/images/33121.jpg,http://assets.myntassets.com/v1/images/style/properties/36f0b2d16d933636c134909f28b9bc1b_images.jpg
7615,Men,Accessories,Wallets,Wallets,Brown,Summer,2011.0,Casual,Wrangler Men Brown Leather Wallet,fashion-product-images-dataset/fashion-dataset/images/7615.jpg,http://assets.myntassets.com/v1/images/style/properties/19e116e8e5735781230d603431d21c22_images.jpg
53526,Women,Apparel,Innerwear,Briefs,Black,Winter,2015.0,Casual,Amante Women Black Lace Briefs PCFR21,fashion-product-images-dataset/fashion-dataset/images/53526.jpg,http://assets.myntassets.com/v1/image/style/properties/53526/Amante-Women-Black-Brief_1_85741c3be1e4a3ea27c8cd6050127c8b.jpg
41873,Men,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Casual,Estd. 1977 Men Brown Sandals,fashion-product-images-dataset/fashion-dataset/images/41873.jpg,http://assets.myntassets.com/v1/images/style/properties/d181d85723ffc178e8ff41ff23e7338b_images.jpg
57398,Women,Apparel,Innerwear,Briefs,Black,Winter,2015.0,Casual,Amante Women Black Briefs PGDI03,fashion-product-images-dataset/fashion-dataset/images/57398.jpg,http://assets.myntassets.com/v1/images/style/properties/Amante-Women-Black-Diva-Brief_f8d0f0682e0e7e3926b94d96603ef64f_images.jpg
39511,Unisex,Accessories,Bags,Backpacks,Orange,Summer,2012.0,Casual,Peter England Unisex Orange Backpack,fashion-product-images-dataset/fashion-dataset/images/39511.jpg,http://assets.myntassets.com/v1/images/style/properties/Peter-England-Unisex-Orange-Backpack_ed29b6efbc6b05730f708d8e9d1d37af_images.jpg
25268,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Red & Grey Checks Handbag,fashion-product-images-dataset/fashion-dataset/images/25268.jpg,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Check-Red-Handbag92e19891f92aad368e889d4eb77b07a8_images.jpg
22510,Men,Footwear,Sandal,Sandals,Green,Fall,2010.0,Casual,Crocs Kids-boy Electro Green Sandals,fashion-product-images-dataset/fashion-dataset/images/22510.jpg,http://assets.myntassets.com/v1/images/style/properties/e1e5b803a52a35eaeba73db51e59e31c_images.jpg
52881,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Printed Sari,fashion-product-images-dataset/fashion-dataset/images/52881.jpg,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Green-Sari_50cec441d3aa6e50a570dd389114f18b_images.jpg
48115,Women,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Fossil Women Black Midnight  Belt,fashion-product-images-dataset/fashion-dataset/images/48115.jpg,http://assets.myntassets.com/v1/images/style/properties/cb5719822c62a856d0d02b8dd1fa1eb0_images.jpg
27754,Men,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Bulchee Men Brown Wallet,fashion-product-images-dataset/fashion-dataset/images/27754.jpg,http://assets.myntassets.com/v1/images/style/properties/c2f713418c9ebdf9143c3aa9bcef479e_images.jpg
43148,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Fastrack Women Blue Watch,fashion-product-images-dataset/fashion-dataset/images/43148.jpg,http://assets.myntassets.com/v1/images/style/properties/6d5ff306640ead194f010f578c47410a_images.jpg
56047,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,Casual,Colorbar Full Finish Longwear En Vouge Lipstick 04,fashion-product-images-dataset/fashion-dataset/images/56047.jpg,http://assets.myntassets.com/assets/images/56047/2019/1/11/9dbdacb6-d2fa-40ea-b634-b08086e66f2a1547191096290-Colorbar-Full-Finish-Longwear-En-Vouge-Lipstick-04-531154719-1.jpg
53887,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Kiara Women Pink Handbag,fashion-product-images-dataset/fashion-dataset/images/53887.jpg,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Pink-Handbag_59ed639ae029c127cd10606f6cb7ed22_images.jpg
16861,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Idee Men Funky Eyewear Brown Sunglasses,fashion-product-images-dataset/fashion-dataset/images/16861.jpg,http://assets.myntassets.com/v1/images/style/properties/a49a2b92c4e6e31f6a4c470f904d9532_images.jpg
43172,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black Dial Watch,fashion-product-images-dataset/fashion-dataset/images/43172.jpg,http://assets.myntassets.com/v1/images/style/properties/d1e27e4150e25d08b607212226624742_images.jpg
18793,Unisex,Accessories,Bags,Handbags,Beige,Summer,2010.0,Casual,Peter England Unisex Casual Beige Bag,fashion-product-images-dataset/fashion-dataset/images/18793.jpg,http://assets.myntassets.com/v1/images/style/properties/1132bd2841304ffb9e254be32d8534e3_images.jpg
45132,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Casio Enticer Men White Dial Analogue Watch MTP-1216A-7BDF(A357),fashion-product-images-dataset/fashion-dataset/images/45132.jpg,http://assets.myntassets.com/assets/images/45132/2018/3/2/11519970393493-CASIO-Enticer-Men-White-Dial-Analogue-Watch-A357-9931519970393367-1.jpg
50855,Women,Apparel,Saree,Sarees,Cream,Summer,2012.0,Ethnic,Prafful Women Cream Crepe Sari,fashion-product-images-dataset/fashion-dataset/images/50855.jpg,http://assets.myntassets.com/v1/images/style/properties/c4049ab0c9fc046a7653fb8ab902e566_images.jpg
19032,Women,Footwear,Shoes,Flats,Beige,Winter,2015.0,Casual,Catwalk Women Beige Spectator Shoes,fashion-product-images-dataset/fashion-dataset/images/19032.jpg,http://assets.myntassets.com/v1/images/style/properties/b1a0d0b8c741f8f1e263622e2aeb2a9c_images.jpg
59543,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Silver Earrings,fashion-product-images-dataset/fashion-dataset/images/59543.jpg,http://assets.myntassets.com/v1/images/style/properties/Lucera-Silver-Earrings_dc31d728c321bc83bb84c3c05ef535ed_images.jpg
39235,Women,Apparel,Dress,Dresses,Brown,Summer,2012.0,Casual,Femella Women Peach Crepe Front Zipper Dress Dress,fashion-product-images-dataset/fashion-dataset/images/39235.jpg,http://assets.myntassets.com/v1/images/style/properties/e3f33ebdbe1ce2ee3a162169f76eebcb_images.jpg
32576,Women,Apparel,Dress,Dresses,Orange,Summer,2012.0,Casual,ONLY Women Orange Party Dress,fashion-product-images-dataset/fashion-dataset/images/32576.jpg,http://assets.myntassets.com/v1/images/style/properties/c1ec32bae3217fc063e2a64cab166d3a_images.jpg
5040,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2011.0,Sports,Fila Men's Talus Navy Flip Flop,fashion-product-images-dataset/fashion-dataset/images/5040.jpg,http://assets.myntassets.com/v1/images/style/properties/d38a53e7cc2658f65914d298745909be_images.jpg
55291,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Lakme Absolute Candyshine Plump & Shine Pink Lip Gloss 3 ml,fashion-product-images-dataset/fashion-dataset/images/55291.jpg,http://assets.myntassets.com/assets/images/55291/2016/11/18/11479477228953-Lakme-Absolute-Candyshine-Plump--Shine-Lip-Gloss-4231479477228906-1.jpg
17099,Women,Accessories,Wallets,Wallets,Navy Blue,Winter,2015.0,Casual,Lino Perros Women Flower Navy Blue Wallet,fashion-product-images-dataset/fashion-dataset/images/17099.jpg,http://assets.myntassets.com/v1/images/style/properties/3f2e5c954bafb5cb604b2d78e00ce080_images.jpg
17071,Women,Accessories,Belts,Belts,Brown,Winter,2015.0,Casual,Lino Perros Women Brown Belt,fashion-product-images-dataset/fashion-dataset/images/17071.jpg,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Brown-Belt_553670712e323999a15a57b3376a265c_images.jpg
50663,Men,Apparel,Loungewear and Nightwear,Shorts,Black,Winter,2016.0,Sports,Chromozome Men Black Soccer Shorts,fashion-product-images-dataset/fashion-dataset/images/50663.jpg,http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Black-Soccer-Shorts_56ff3d8dab91400d2dbc1ddda1ce40a6_images.jpg
29489,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Giordano Women Black Dial Watch,fashion-product-images-dataset/fashion-dataset/images/29489.jpg,http://assets.myntassets.com/v1/images/style/properties/849a629facd527395f9bcd69d3fb9867_images.jpg
38310,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,I Dee Men Steel Frame Sunglasses,fashion-product-images-dataset/fashion-dataset/images/38310.jpg,http://assets.myntassets.com/v1/images/style/properties/a213ef60fbb1f963140e67063979f785_images.jpg
36749,Girls,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Little Miss Girls Trying White Dress,fashion-product-images-dataset/fashion-dataset/images/36749.jpg,http://assets.myntassets.com/v1/images/style/properties/7ff81e81401a74aac4674035da7ea731_images.jpg
52307,Women,Accessories,Jewellery,Necklace and Chains,Black,Winter,2016.0,Casual,ToniQ Women Black Necklace,fashion-product-images-dataset/fashion-dataset/images/52307.jpg,http://assets.myntassets.com/v1/images/style/properties/4499e34482273201d9806bfe56eb5a20_images.jpg
15927,Unisex,Accessories,Bags,Backpacks,Red,Fall,2011.0,Casual,ADIDAS Unisex ADP1810 Red Backpack,fashion-product-images-dataset/fashion-dataset/images/15927.jpg,http://assets.myntassets.com/v1/images/style/properties/bcc44a5c1c50da0fdc0b881ed21f7f3a_images.jpg
54984,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017.0,Casual,Femella Women Printed Blue Lounge Pants,fashion-product-images-dataset/fashion-dataset/images/54984.jpg,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Blue-Pajama_42ce7d05539043f65e6074f133cafbde_images.jpg
48541,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Wrangler Men Brown Belt,fashion-product-images-dataset/fashion-dataset/images/48541.jpg,http://assets.myntassets.com/v1/images/style/properties/6375e1831eb6df5b9f9901a3c00bbcba_images.jpg
40006,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Park Avenue Men Steel Frame Sunglasses,fashion-product-images-dataset/fashion-dataset/images/40006.jpg,http://assets.myntassets.com/v1/images/style/properties/ac96b0a58e9129abb30cc27403dd0741_images.jpg
28625,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Nike Men Media Blue Polo T-shirt,fashion-product-images-dataset/fashion-dataset/images/28625.jpg,http://assets.myntassets.com/v1/images/style/properties/31175d1ff20549013eab2e60defcf69a_images.jpg
56189,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Colorbar Suede Bloom Compact 007,fashion-product-images-dataset/fashion-dataset/images/56189.jpg,http://assets.myntassets.com/assets/images/56189/2019/1/11/8ce810cd-cca0-4d63-be16-2da6396f8abc1547200061310-Colorbar-Suede-Bloom-Compact-007-3541547200061198-1.jpg
45716,Men,Personal Care,Fragrance,Deodorant,Green,Spring,2017.0,Casual,Reebok Men Reeavenge Deo,fashion-product-images-dataset/fashion-dataset/images/45716.jpg,http://assets.myntassets.com/v1/images/style/properties/e9887d7e181bfb1f9fd5618fd8aa804e_images.jpg
7189,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Jealous 21 Women Rinse Wash Blue Jegging,fashion-product-images-dataset/fashion-dataset/images/7189.jpg,http://assets.myntassets.com/v1/images/style/properties/d9bc845bd482fac2bc984bb1498d7ac0_images.jpg
18955,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Levis Men Argyle Flat Knit Crew Pack of 3 Socks,fashion-product-images-dataset/fashion-dataset/images/18955.jpg,http://assets.myntassets.com/v1/images/style/properties/Levis-Men-Argyle-Flat-Knit-Crew-Pack-of-3-Socks_5036eb2a9719ed09f956635c1370e03b_images.jpg
51825,Women,Apparel,Innerwear,Bra,Black,Summer,2016.0,Casual,Bwitch  Black Bra,fashion-product-images-dataset/fashion-dataset/images/51825.jpg,http://assets.myntassets.com/v1/images/style/properties/7b1459f5d4e95f34fd383258bbfb26df_images.jpg
49559,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Rocia Women Purple Handbag,fashion-product-images-dataset/fashion-dataset/images/49559.jpg,http://assets.myntassets.com/v1/images/style/properties/0e1b5b3a2dcab7eca9a021f1f7295cf6_images.jpg
28094,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Jockey MC Men Charcoal Grey Y Front Briefs 8003,fashion-product-images-dataset/fashion-dataset/images/28094.jpg,http://assets.myntassets.com/v1/images/style/properties/b502458553677f247a5092cbe6fdda82_images.jpg
37564,Girls,Apparel,Innerwear,Innerwear Vests,Pink,Summer,2012.0,Casual,Madagascar3 Pink Girls Innerwear Vest,fashion-product-images-dataset/fashion-dataset/images/37564.jpg,http://assets.myntassets.com/v1/images/style/properties/e8409f479400f77360e2a145e8bad0df_images.jpg
20003,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White TShirt,fashion-product-images-dataset/fashion-dataset/images/20003.jpg,http://assets.myntassets.com/v1/images/style/properties/7c110a402adc49a4cc185c3ee54259c4_images.jpg
59985,Women,Apparel,Dress,Dresses,Green,Fall,2012.0,Casual,Avirate Women Green Dress,fashion-product-images-dataset/fashion-dataset/images/59985.jpg,http://assets.myntassets.com/v1/images/style/properties/Avirate-Women-Green-Dress_5ccfe27b99b88efe909df394ea6bb20a_images.jpg
52463,Women,Apparel,Loungewear and Nightwear,Nightdress,Grey,Winter,2015.0,Casual,Red Rose Grey & Black Nightdress,fashion-product-images-dataset/fashion-dataset/images/52463.jpg,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Grey---Black-Nightdress_7cc62a37ad73a50812b6f5c8766bda92_images.jpg
37000,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Red Sling Bag,fashion-product-images-dataset/fashion-dataset/images/37000.jpg,http://assets.myntassets.com/v1/images/style/properties/37938ecdd83920d88a0985c8b706012c_images.jpg
23806,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2012.0,Sports,Puma Men Grey Cat Runner Sports Shoes,fashion-product-images-dataset/fashion-dataset/images/23806.jpg,http://assets.myntassets.com/v1/images/style/properties/e4571044822868960dc3d023bfa182d1_images.jpg
